material_id,formula_pretty,formation_energy_per_atom,num_atoms,Gibbs_energy_300K,Gibbs_energy_400K,Gibbs_energy_500K,Gibbs_energy_600K,Gibbs_energy_700K,Gibbs_energy_800K,Gibbs_energy_801K,Gibbs_energy_802K,Gibbs_energy_803K,Gibbs_energy_804K,Gibbs_energy_805K,Gibbs_energy_806K,Gibbs_energy_807K,Gibbs_energy_808K,Gibbs_energy_809K,Gibbs_energy_810K,Gibbs_energy_811K,Gibbs_energy_812K,Gibbs_energy_813K,Gibbs_energy_814K,Gibbs_energy_815K,Gibbs_energy_816K,Gibbs_energy_817K,Gibbs_energy_818K,Gibbs_energy_819K,Gibbs_energy_820K,Gibbs_energy_821K,Gibbs_energy_822K,Gibbs_energy_823K,Gibbs_energy_824K,Gibbs_energy_825K,Gibbs_energy_826K,Gibbs_energy_827K,Gibbs_energy_828K,Gibbs_energy_829K,Gibbs_energy_830K,Gibbs_energy_831K,Gibbs_energy_832K,Gibbs_energy_833K,Gibbs_energy_834K,Gibbs_energy_835K,Gibbs_energy_836K,Gibbs_energy_837K,Gibbs_energy_838K,Gibbs_energy_839K,Gibbs_energy_840K,Gibbs_energy_841K,Gibbs_energy_842K,Gibbs_energy_843K,Gibbs_energy_844K,Gibbs_energy_845K,Gibbs_energy_846K,Gibbs_energy_847K,Gibbs_energy_848K,Gibbs_energy_849K,Gibbs_energy_850K,Gibbs_energy_851K,Gibbs_energy_852K,Gibbs_energy_853K,Gibbs_energy_854K,Gibbs_energy_855K,Gibbs_energy_856K,Gibbs_energy_857K,Gibbs_energy_858K,Gibbs_energy_859K,Gibbs_energy_860K,Gibbs_energy_861K,Gibbs_energy_862K,Gibbs_energy_863K,Gibbs_energy_864K,Gibbs_energy_865K,Gibbs_energy_866K,Gibbs_energy_867K,Gibbs_energy_868K,Gibbs_energy_869K,Gibbs_energy_870K,Gibbs_energy_871K,Gibbs_energy_872K,Gibbs_energy_873K,Gibbs_energy_874K,Gibbs_energy_875K,Gibbs_energy_876K,Gibbs_energy_877K,Gibbs_energy_878K,Gibbs_energy_879K,Gibbs_energy_880K,Gibbs_energy_881K,Gibbs_energy_882K,Gibbs_energy_883K,Gibbs_energy_884K,Gibbs_energy_885K,Gibbs_energy_886K,Gibbs_energy_887K,Gibbs_energy_888K,Gibbs_energy_889K,Gibbs_energy_890K,Gibbs_energy_891K,Gibbs_energy_892K,Gibbs_energy_893K,Gibbs_energy_894K,Gibbs_energy_895K,Gibbs_energy_896K,Gibbs_energy_897K,Gibbs_energy_898K,Gibbs_energy_899K,Gibbs_energy_900K,Gibbs_energy_1000K,Gibbs_energy_1100K,Gibbs_energy_1200K,Gibbs_energy_1300K,Gibbs_energy_1400K,Gibbs_energy_1500K,Gibbs_energy_1600K,Gibbs_energy_1700K,Gibbs_energy_1800K,Gibbs_energy_1900K,Gibbs_energy_2000K
mp-1184046,CuCl,-0.6843478850000001,4.0,-0.5608156919544962,-0.5142828236095427,-0.47381604696137614,-0.43615288264230617,-0.39970799203011176,-0.3636239429846042,-0.3632487923556662,-0.3628739238337405,-0.36249933671575585,-0.36212503030126686,-0.3617510038924402,-0.36137725679404076,-0.36100378831341995,-0.36063059776050266,-0.3602576844477743,-0.35988504769026786,-0.3595126868055518,-0.35914060111371837,-0.3587687899373685,-0.3583972526016026,-0.35802598843400624,-0.3576549967646394,-0.3572842769260225,-0.35691382825312623,-0.3565436500833581,-0.3561737417565516,-0.35580410261495465,-0.35543473200321585,-0.3550656292683747,-0.3546967937598502,-0.3543282248294277,-0.35395992183124825,-0.35359188412179743,-0.3532241110598937,-0.35285660200667757,-0.35248935632559975,-0.35212237338241037,-0.35175565254514796,-0.3513891931841284,-0.351022994671934,-0.3506570563834027,-0.3502913776956167,-0.34992595798789283,-0.3495607966417711,-0.34919589304100407,-0.3488312465715465,-0.3484668566215452,-0.3481027225813279,-0.3477388438433936,-0.34737521980240116,-0.3470118498551611,-0.34664873340062363,-0.3462858698398682,-0.34592325857609596,-0.34556089901461684,-0.3451987905628411,-0.34483693263027015,-0.3444753246284853,-0.34411396597113764,-0.3437528560739407,-0.3433919943546585,-0.343031380233097,-0.3426710131310944,-0.34231089247251156,-0.3419510176832229,-0.3415913881911061,-0.3412320034260343,-0.3408728628198654,-0.34051396580643356,-0.34015531182154024,-0.3397969003029444,-0.3394387306903539,-0.3390808024254168,-0.3387231149517118,-0.3383656677147393,-0.33800846016191377,-0.3376514917425528,-0.33729476190787067,-0.33693827011096844,-0.3365820158068247,-0.33622599845228884,-0.33587021750606993,-0.33551467242873223,-0.3351593626826814,-0.33480428773216087,-0.3344494470432403,-0.33409484008380963,-0.33374046632356924,-0.3333863252340219,-0.33303241628846547,-0.33267873896198397,-0.3323252927314396,-0.3319720770754657,-0.3316190914744569,-0.3312663354105633,-0.3309138083676806,-0.3305615098314443,-0.3302094392892192,-0.3298575962300948,-0.3295059801448753,-0.3291545905260729,-0.32880342686789954,-0.32845248866626,-0.3281017754187441,-0.32775128662461905,-0.32740102178482244,-0.2907323755336132,-0.25342183577070065,-0.21533815518914512,-0.17638231150112116,-0.13435933763897556,-0.08843605821946698,-0.04152676871358474,0.006354936232459307,0.05519214606665512,0.10496697395101084,0.15565833536197005
mp-24093,CuH,0.048551524999999,4.0,0.19512673752611093,0.2491194208149642,0.29664983683569807,0.3410237359307659,0.38386661840555214,0.4260737461147084,0.42650770228283524,0.42694137634394963,0.42737476900112287,0.4278078809548005,0.4282407129028159,0.42867326554040414,0.42910553956021363,0.42953753565231967,0.4299692545042367,0.4304006968009318,0.4308318632248365,0.43126275445585877,0.43169337117139733,0.4321237140463519,0.4325537837531368,0.43298358096169237,0.4334131063394981,0.43384236055158304,0.43427134426054015,0.43470005812653495,0.4351285028073207,0.4355566789582482,0.43598458723227795,0.4364122282799913,0.4368396027496025,0.43726671128697053,0.4376935545356102,0.43812013313670256,0.4385464477291075,0.4389724989493739,0.4393982874317521,0.4398238138082032,0.4402490787084114,0.44067408275979447,0.4410988265875146,0.4415233108144892,0.4419475360614018,0.4423715029467121,0.4427952120866679,0.44321866409531424,0.44364185958450414,0.44406479916391006,0.4444874834410332,0.44490991302121435,0.445332088507643,0.44575401050136926,0.44617567960131327,0.4465970964042743,0.4470182615049421,0.44743917549590645,0.44785983896766607,0.44828025250863973,0.44870041670517596,0.4491203321415617,0.4495399994000326,0.4499594190607828,0.4503785917019742,0.4507975178997456,0.45121619822822306,0.4516346332595285,0.4520528235637889,0.45247076970914674,0.45288847226176726,0.45330593178584916,0.4537231488436338,0.45414012399541287,0.45455685779953875,0.45497335081243245,0.45538960358859343,0.45580561668060776,0.4562213906391573,0.45663692601302824,0.45705222334911927,0.4574672831924516,0.45788210608617647,0.45829669257158373,0.45871104318811035,0.45912515847334984,0.4595390389630591,0.459952685191168,0.4603660976897876,0.46077927698921667,0.4611922236179528,0.4616049381026978,0.4620174209683681,0.46242967273810104,0.46284169393326363,0.46325348507346115,0.46366504667654357,0.46407637925861484,0.46448748333403994,0.4648983594154538,0.4653090080137669,0.4657194296381751,0.4661296247961663,0.46653959399352823,0.4669493377343564,0.46735885652106096,0.46776815085437456,0.4681772212333602,0.5105126576059578,0.5533023935637416,0.5967002187777493,0.6408261432541049,0.6878919760566262,0.7387469572418202,0.7904897467203631,0.8431189279048084,0.8966276954408459,0.9510061948271153,1.006241632984327
mp-569346,CuI,-0.333957464999999,4.0,-0.32930196660904987,-0.32009655117990254,-0.2958319229960732,-0.26005883790778084,-0.22545635072183462,-0.19118205754077822,-0.19082476609146193,-0.19046775674915817,-0.19011102881079545,-0.1897545815759285,-0.18939841434672344,-0.18904252642794583,-0.18868691712694696,-0.1883315857536516,-0.18797653162054506,-0.18762175404266046,-0.18726725233756636,-0.18691302582535463,-0.1865590738286267,-0.18620539567248262,-0.1858519906845083,-0.1854988581947633,-0.18514599753576821,-0.18479340804249378,-0.18444108905234724,-0.184089039905163,-0.1837372599431878,-0.18338574851107092,-0.18303450495585172,-0.18268352862694903,-0.18233281887614827,-0.18198237505759074,-0.18163219652776164,-0.18128228264547985,-0.18093263277188565,-0.18058324627042976,-0.180234122506862,-0.1798852608492214,-0.17953666066782392,-0.17918832133525142,-0.17884024222634198,-0.17849242271817778,-0.17814486219007575,-0.17779756002357594,-0.17745051560243086,-0.17710372831259502,-0.17675719754221564,-0.17641092268162029,-0.1760649031233078,-0.17571913826193708,-0.17537362749431906,-0.17502837021940343,-0.17468336583826993,-0.17433861375411952,-0.17399411337226223,-0.1736498641001084,-0.17330586534715942,-0.17296211652499627,-0.17261861704727055,-0.17227536632969542,-0.17193236379003518,-0.1715896088480957,-0.1712471009257146,-0.17090483944675383,-0.17056282383708687,-0.17022105352459205,-0.1698795279391423,-0.16953824651259497,-0.16919720867878496,-0.16885641387351358,-0.16851586153453968,-0.16817555110157112,-0.16783548201625575,-0.16749565372217268,-0.1671560656648221,-0.1668167172916183,-0.1664776080518794,-0.16613873739681917,-0.16580010477953866,-0.16546170965501683,-0.1651235514801026,-0.16478562971350585,-0.16444794381578987,-0.164110493249361,-0.16377327747846204,-0.16343629596916376,-0.1630995481893548,-0.16276303360873634,-0.1624267516988107,-0.16209070193287622,-0.16175488378601655,-0.16141929673509414,-0.1610839402587423,-0.16074881383735518,-0.16041391695308338,-0.16007924908982263,-0.15974480973320804,-0.15941059837060478,-0.15907661449110222,-0.15874285758550477,-0.15840932714632405,-0.15807602266777265,-0.15774294364575503,-0.15741008957786096,-0.1570774599633581,-0.15674505430318297,-0.121843670264562,-0.08628432804097241,-0.04993603943310787,-0.012698227507342397,0.027625629449775424,0.07187233432835471,0.11713147827190507,0.16339542610978142,0.2106540040884397,0.2588950257378202,0.3081036251175664
mp-1016285,Mg7Cu,0.02700112625,8.0,0.030621286819722815,0.03787533823829495,0.04025091779736051,0.04086851388155549,0.041238842114707464,0.04218111626109167,0.0422140694861699,0.04224674060423572,0.04227913031836045,0.0423112393289895,0.0423430683339564,0.042374618028496014,0.04240588910525689,0.0424368822543143,0.04246759816318291,0.0424980375168294,0.04252820099768562,0.04255808928565924,0.042587703058149295,0.0426170429900552,0.04264610975379163,0.04267490401929863,0.04270342645405584,0.042731677723092165,0.04275965848900071,0.04278736941194694,0.04281481114968411,0.042841984357563145,0.04286888968854413,0.04289552779320899,0.042921899319771584,0.04294800491409129,0.04297384521968223,0.042999420877726124,0.04302473252708233,0.04304978080430033,0.04307456634362988,0.04309908977703247,0.04312335173419202,0.04314735284252652,0.04317109372719802,0.04319457501112417,0.04321779731498826,0.043240761257250016,0.043263467454157156,0.04328591651975494,0.04330810906589638,0.04333004570225368,0.04335172703632817,0.043373153673460785,0.04339432621684086,0.043415245267518554,0.04343591142441405,0.04345632528432658,0.04347648744194582,0.04349639848986159,0.04351605901857253,0.04353546961649779,0.0435546308699854,0.04357354336332253,0.04359220767874489,0.04361062439644631,0.04362879409458936,0.04364671734931208,0.04366439473474115,0.04368182682299793,0.04369901418420985,0.0437159573865189,0.04373265699609108,0.04374911357712441,0.04376532769186031,0.043781299900590875,0.04379703076166813,0.043812520831513435,0.0438277706646259,0.043842780813591664,0.04385755182909257,0.0438720842599149,0.043886378652957414,0.04390043555324119,0.043914255503917476,0.043927839046276174,0.04394118671975422,0.043954299061945035,0.043967176608605885,0.04397981989366623,0.0439922294492372,0.04400440580561771,0.044016349491305284,0.044028061033001664,0.04403954095562357,0.044050789782307864,0.044061808034421945,0.04407259623157078,0.04408315489160458,0.04409348453062745,0.04410358566300393,0.0441134588013693,0.044123104456633755,0.04413252313799332,0.04414171535293604,0.0441506816072495,0.04415942240502896,0.04416793824868509,0.044176229638950015,0.04418429707488708,0.054024507287935786,0.06744385514390011,0.08254153633547856,0.09930321356092409,0.14557408449368248,0.25089191590425797,0.3569444229968952,0.46373355758338186,0.5712557531548229,0.6795024507480256,0.7884640961291158
mp-1023610,Mg15Cu,0.02011401625,16.0,0.022224999962101505,0.028981628019157935,0.03087280437528131,0.031021608491441227,0.0309417357292483,0.031455185260035656,0.03148409444790223,0.031512721528756504,0.03154106720566974,0.03156913217908719,0.031596917146842485,0.03162442280417049,0.031651649843719876,0.031678598955565684,0.03170527082722274,0.03173166614365769,0.031757785587302245,0.031783629838064376,0.03180919957334277,0.03183449546803718,0.03185951819456195,0.031884268422857354,0.031908746820402956,0.031932954052227736,0.03195689078092462,0.03198055766665936,0.03200395536718509,0.03202708453785236,0.03204994583162191,0.0320725398990751,0.03209486738842626,0.032116928945534196,0.0321387252139137,0.03216025683474599,0.03218152444689065,0.03220252868689699,0.03222327018901505,0.03224374958520615,0.032263967505154034,0.03228392457627699,0.03230362142373694,0.03232305867045149,0.03234223693710403,0.03236115684215418,0.032379819001849774,0.032398224030235956,0.032416372539165794,0.0324342651383116,0.03245190243517454,0.03246928503509555,0.03248641354126408,0.032503288554730225,0.03251991067441412,0.032536280497115044,0.03255239861752263,0.03256826562822679,0.03258388211972618,0.03259924868043984,0.03261436589671596,0.03262923435284154,0.03264385463105224,0.03265822731154222,0.03267235297247362,0.03268623218998484,0.0326998655382022,0.03271325358924754,0.032726396913247746,0.03273929607834536,0.032751951650705824,0.03276436419452766,0.03277653427205207,0.03278846244357103,0.03280014926743674,0.032811595300070384,0.032822801095971355,0.03283376720772552,0.03284449418601487,0.03285498257962555,0.03286523293545657,0.032875245798528796,0.03288502171199342,0.03289456121714057,0.03290386485340707,0.03291293315838639,0.03292176666783553,0.03293036591568432,0.03293873143404369,0.032946863753212596,0.032954763401688625,0.03296243090617346,0.03296986679158376,0.032977071581056505,0.03298404579595893,0.03299078995589627,0.03299730457871852,0.033003590180529785,0.033009647275694776,0.033015476376848485,0.03302107799490139,0.03302645263904935,0.03303160081678058,0.033036523033882326,0.03304121979445035,0.03304569160089482,0.03304993895394831,0.033053962352673716,0.04297896405625612,0.05665592819417231,0.07203992183809205,0.0891083810189105,0.13738662208136898,0.24840630981120826,0.3601084630349968,0.4724984019637556,0.5855754750494646,0.6993335848514468,0.813765573881438
mp-1184069,CuNi,0.029275604999999,2.0,0.024737372487307854,0.029322787825809923,0.02918014328594218,0.02758020967966121,0.026176989152015606,0.02538743086656514,0.025401833710528565,0.025415954447479627,0.025429793780489707,0.025443352410003894,0.025456631033856147,0.025469630347281058,0.02548235104292712,0.025494793810869776,0.02550695933862368,0.025518848311155473,0.02553046141089682,0.025541799317755853,0.025552862709130986,0.025563652259922243,0.02557416864254397,0.025584412526936218,0.025594384580578555,0.025604085468500293,0.025613515853293967,0.025622676395125443,0.025631567751748074,0.02564019057851219,0.02564854552837853,0.02565663325192863,0.02566445439737658,0.025672009610581303,0.02567929953505771,0.025686324811986794,0.025693086080228245,0.025699583976331486,0.025705819134546337,0.02571179218683417,0.025717503762879013,0.025722954490098815,0.0257281449936555,0.02573307589646695,0.025737747819216283,0.025742161380363227,0.025746317196155666,0.025750215880638694,0.025753858045665323,0.025757244300908033,0.025760375253867818,0.02576325150988562,0.02576587367215094,0.025768242341713876,0.025770358117494674,0.025772221596292444,0.025773833372796873,0.025775194039597882,0.025776304187194232,0.025777164404004627,0.025777775276377535,0.025778137388599964,0.02577825132290751,0.025778117659494282,0.025777736976522525,0.025777109850130542,0.0257762368544448,0.025775118561586985,0.02577375554168404,0.02577214836287839,0.02577029759133581,0.025768203791254385,0.025765867524875585,0.025763289352491447,0.02576046983245389,0.025757409521184382,0.025754108973182255,0.02575056874103321,0.025746789375419354,0.025742771425126987,0.025738515437054743,0.025734021956223707,0.025729291525785347,0.025724324687029232,0.025719121979392467,0.025713683940468746,0.025708011106014728,0.025702104009960425,0.025695963184416637,0.02568958915968239,0.0256829824642551,0.02567614362483689,0.02566907316634398,0.025661771611913575,0.025654239482912844,0.025646477298947035,0.025638485577866188,0.025630264835774186,0.025621815587035968,0.02561313834428658,0.02560423361843628,0.02559510191868103,0.02558574375250916,0.02557615962570775,0.025566350042372565,0.025556315504913885,0.025546056514064164,0.025535573568886416,0.026861161279104984,0.029522014527766927,0.03362372896611365,0.0392453755942066,0.048567152344599185,0.062410574757034376,0.07785072394755677,0.09486571382568876,0.11722264171629293,0.14268332747153512,0.16971375709695824
mp-976292,NaCu,0.389966921724138,2.0,0.4336893870791292,0.4556558579660353,0.47588955321564563,0.49462968433017895,0.5131509198795171,0.5321153248483317,0.532326039154656,0.5325364713539678,0.5327466221493385,0.5329564922412136,0.5331660823274267,0.5333753931032121,0.533584425261219,0.5337931794915225,0.534001656481637,0.5342098569165297,0.5344177814786318,0.5346254308478515,0.5348328057015874,0.5350399067147396,0.5352467345597219,0.535453289906475,0.5356595734224783,0.5358655857727606,0.5360713276199149,0.5362767996241071,0.5364820024430905,0.5366869367322156,0.5368916031444426,0.5370960023303535,0.5373001349381621,0.5375040016137277,0.5377076030005647,0.5379109397398547,0.5381140124704569,0.5383168218289209,0.5385193684494964,0.538721652964145,0.5389236760025506,0.5391254381921312,0.5393269401580487,0.5395281825232208,0.539729165908331,0.5399298909318387,0.5401303582099919,0.5403305683568358,0.5405305219842231,0.5407302197018264,0.5409296621171471,0.5411288498355256,0.5413277834601518,0.5415264635920753,0.541724890830217,0.5419230657713754,0.5421209890102406,0.5423186611394024,0.5425160827493596,0.5427132544285307,0.5429101767632645,0.5431068503378476,0.5433032757345158,0.5434994535334634,0.5436953843128525,0.5438910686488212,0.5440865071154961,0.5442817002849991,0.5444766487274569,0.5446713530110121,0.5448658137018303,0.5450600313641096,0.5452540065600915,0.5454477398500681,0.5456412317923913,0.5458344829434827,0.5460274938578411,0.546220265088053,0.5464127971847998,0.546605090696868,0.5467971461711567,0.5469889641526866,0.5471805451846088,0.5473718898082136,0.5475629985629376,0.5477538719863744,0.5479445106142813,0.5481349149805879,0.5483250856174047,0.5485150230550311,0.5487047278219648,0.5488942004449071,0.5490834414487751,0.5492724513567055,0.5494612306900655,0.5496497799684603,0.5498380997097403,0.550026190430009,0.5502140526436317,0.5504016868632429,0.5505890935997535,0.5507762733623589,0.5509632266585476,0.5511499539941072,0.5513364558731328,0.5515227327980348,0.5517087852695459,0.5518946137867289,0.5727109113957689,0.5947049371021988,0.6300530747626816,0.6972636849041474,0.7676173437562945,0.8419402307962651,0.9173115728622372,0.9937125931553332,1.0711217171861434,1.1495166532869086,1.2288729485348406
mp-1185803,Mg5Cu,0.019476783333333,6.0,0.025523800353417475,0.03358304686142721,0.036755141404214396,0.038158844982192984,0.03930288672733536,0.04100462346587771,0.0410450085109146,0.04108511144893908,0.04112493298302252,0.04116447381361018,0.04120373463853577,0.04124271615303399,0.041281419049753576,0.04131984401876965,0.0413579917475968,0.04139586292120201,0.04143345822201683,0.041470778329949165,0.041507823922397824,0.04154459567426242,0.04158109425795745,0.04161732034342317,0.04165327459813898,0.04168895768713402,0.041724370273001056,0.041759513015906004,0.04179438657360194,0.041828991601439526,0.04186332875237927,0.04189739867700267,0.04193120202352404,0.04196473943780221,0.041998011563352,0.04203101904135442,0.04206376251066931,0.042096242607845835,0.04212845996713418,0.042160415220495406,0.04219210899761361,0.04222354192590683,0.04225471463053698,0.04228562773442172,0.042316281858244466,0.04234667762046488,0.04237681563733057,0.04240669652288701,0.042436320888987,0.04246568934530311,0.04249480249933635,0.04252366095642753,0.0425522653197663,0.04258061619040262,0.04260871416725687,0.04263655984712796,0.04266415382470575,0.042691496692580135,0.04271858904124981,0.04274543145913371,0.04277202453258,0.04279836884587588,0.042824464981256805,0.04285031351891703,0.0428759150370186,0.04290127011170012,0.04292637931708754,0.042951243225303117,0.04297586240647355,0.04300023742874141,0.043024368858272176,0.043048257259264235,0.04307190319395889,0.04309530722264802,0.043118469903683954,0.043141391793487895,0.04316407344655889,0.04318651541548335,0.04320871825094286,0.04323068250172376,0.04325240871472502,0.04327389743496749,0.0432951492056024,0.04331616456791979,0.043336944061356464,0.04335748822350608,0.043377797590125354,0.0433978726951445,0.04341771407067404,0.04343732224701317,0.04345669775265937,0.04347584111431457,0.043494752856895046,0.043513433503537945,0.04353188357561074,0.043550103592718235,0.04356809407271064,0.043585855531692065,0.043603388484027304,0.04362069344235131,0.043637770917574446,0.04365462141889257,0.04367124545379405,0.043687643528066124,0.04370381614580432,0.043719763809419034,0.04373548701964262,0.043750986275538306,0.054008248343324926,0.06772943152641468,0.08310981726485944,0.10014055270181688,0.14554675639653528,0.2475369297760288,0.3502965856296587,0.45382543016972426,0.5581179535800805,0.6631639558825233,0.7689522850127735
mp-579718,Th2Cu,0.490034686666665,3.0,0.492262334083537,0.4992987553642541,0.5018513688956027,0.5029760588923131,0.5041356060660507,0.5061109194359659,0.5061561666572938,0.5062011317716094,0.5062458154819839,0.5062902184888627,0.5063343414900795,0.5063781851808687,0.5064217502538794,0.5064650373991866,0.5065080473043049,0.5065507806542012,0.506593238131307,0.5066354204155304,0.5066773281842701,0.506718962112426,0.506760322872412,0.5068014111341689,0.5068422275651757,0.5068827728304619,0.5069230475926201,0.5069630525118162,0.5070027882458031,0.507042255449932,0.5070814547771626,0.507120386878077,0.5071590524008897,0.5071974519914589,0.5072355862932998,0.5072734559475933,0.5073110615931994,0.507348403866667,0.5073854834022463,0.5074223008318987,0.5074588567853081,0.5074951518898924,0.5075311867708137,0.5075669620509894,0.5076024783511032,0.5076377362896148,0.5076727364827716,0.5077074795446191,0.5077419660870103,0.5077761967196175,0.5078101720499418,0.5078438926833241,0.5078773592229539,0.5079105722698815,0.5079435324230266,0.5079762402791888,0.5080086964330578,0.5080409014772233,0.5080728560021841,0.5081045605963589,0.5081360158460965,0.5081672223356833,0.5081981806473553,0.5082288913613067,0.5082593550556994,0.5082895723066719,0.5083195436883508,0.5083492697728572,0.5083787511303187,0.5084079883288777,0.5084369819346996,0.5084657325119827,0.5084942406229683,0.5085225068279488,0.5085505316852758,0.5085783157513708,0.5086058595807329,0.5086331637259485,0.5086602287376992,0.5086870551647711,0.5087136435540635,0.5087399944505969,0.508766108397523,0.5087919859361315,0.5088176276058592,0.5088430339442999,0.5088682054872105,0.5088931427685206,0.5089178463203413,0.5089423166729715,0.5089665543549089,0.508990559892855,0.5090143338117264,0.5090378766346606,0.5090611888830244,0.5090842710764231,0.5091071237327067,0.5091297473679792,0.5091521424966056,0.5091743096312206,0.5091962492827348,0.5092179619603442,0.5092394481715367,0.5092607084220997,0.5092817432161291,0.5093025530560348,0.5093231384425496,0.5093434998747364,0.514098483950552,0.520535419578181,0.5287574840709536,0.5388344205541326,0.5522278351238886,0.5694878712586774,0.5886640275142145,0.6104891119666461,0.6346375305034783,0.6606247434391248,0.6883813858610234
mp-1018053,InCu,0.06061678,4.0,0.07594970558704689,0.08721308015670134,0.09661257062660453,0.10557358324427277,0.11427631593648241,0.1234227362634353,0.12353540545931024,0.12364779254817276,0.12375989823309425,0.12387172321452,0.12398326819028366,0.12409453385561992,0.1242055209031776,0.12431623002303172,0.12442666190269708,0.12453681722714033,0.12464669667879313,0.12475630093756357,0.12486563068085027,0.12497468658355299,0.12508346931808606,0.12519197955438982,0.12530021795994367,0.12540818519977676,0.125515881936482,0.12562330883022493,0.1257304665387589,0.1258373557174346,0.12594397701921245,0.12605033109467395,0.12615641859203336,0.1262622401571496,0.1263677964335374,0.12647308806237795,0.1265781156825309,0.12668287993054556,0.12678738144067186,0.1268916208448712,0.12699559877282746,0.12709931585195877,0.12720277270742691,0.12730596996214977,0.12740890823681056,0.12751158814986913,0.12761401031757297,0.12771617535396745,0.12781808387090549,0.1279197364780597,0.12802113378293095,0.1281222763908602,0.128223164905037,0.12832379992651138,0.12842418205420364,0.1285243118849128,0.12862419001332887,0.12872381703204122,0.12882319353154897,0.12892232010027088,0.12902119732455536,0.12911982578868925,0.12921820607490825,0.12931633876340637,0.12941422443234613,0.12951186365786566,0.12960925701409137,0.12970640507314496,0.12980330840515347,0.12989996757825933,0.1299963831586281,0.13009255571045836,0.1301884857959909,0.1302841739755181,0.13037962080739213,0.1304748268480342,0.1305697926519434,0.13066451877170587,0.1307590057580033,0.1308532541596224,0.13094726452346167,0.13104103739454215,0.13113457331601514,0.13122787282917053,0.13132093647344528,0.1314137647864329,0.1315063583038905,0.13159871755974756,0.13169084308611517,0.1317827354132925,0.13187439506977677,0.1319658225822699,0.13205701847568846,0.1321479832731694,0.13223871749608024,0.1323292216640259,0.13241949629485644,0.13250954190467595,0.1325993590078492,0.1326889481170112,0.13277830974307242,0.13286744439522874,0.1329563525809681,0.13304503480607838,0.13313349157465465,0.13322172338910737,0.1333097307501691,0.13339751415690287,0.14442018324161215,0.15662265328477842,0.17008460917431178,0.18486180222327575,0.20311214710775882,0.22563954004843945,0.24950144284229647,0.27466197758665367,0.3010840233341032,0.3287297419588877,0.3575632798023518
mp-1018730,In2Cu,0.183828893333333,6.0,0.20868673207862498,0.22318639984091151,0.23688780683004307,0.25066342360405097,0.264263847633682,0.2783649629773846,0.2785275436014978,0.2786898421185987,0.27885185923175854,0.27901359564142264,0.27917505204542464,0.27933622913899925,0.2794971276147952,0.27965774816288785,0.27981809147079145,0.27997815822347305,0.28013794910336426,0.28029746479037304,0.28045670596189803,0.28061567329283915,0.2807743674556105,0.2809327891201527,0.28109093895394494,0.28124881762201637,0.28140642578695996,0.2815637641089413,0.28172083324571356,0.2818776338526276,0.2820341665826437,0.28219043208634353,0.2823464310119413,0.282502164005296,0.28265763170992214,0.28281283476700103,0.2829677738153924,0.2831224494916454,0.28327686243000993,0.2834310132624477,0.2835849026186423,0.28373853112601194,0.28389189940971854,0.28404500809267974,0.2841978577955789,0.28435044913687574,0.28450278273281787,0.2846548591974507,0.2848066791426272,0.2849582431780197,0.28510955191112924,0.2852606059472969,0.2854114058897121,0.2855619523394249,0.28571224589535543,0.28586228715430295,0.2860120767109573,0.2861616151579081,0.28631090308565416,0.28645994108261447,0.2866087297351371,0.2867572696275095,0.2869055613419668,0.2870536054587034,0.28720140255588145,0.2873489532096393,0.28749625799410344,0.2876433174813953,0.2877901322416421,0.2879367028429864,0.28808302985159356,0.2882291138316621,0.2883749553454331,0.28852055495319867,0.288665913213311,0.2888110306821913,0.28895590791433895,0.2891005454623397,0.28924494387687566,0.28938910370673315,0.28953302549881077,0.28967670979812965,0.2898201571478409,0.2899633680892347,0.29010634316174777,0.29024908290297374,0.29039158784866964,0.2905338585327651,0.29067589548737105,0.2908176992427868,0.2909592703275093,0.29110060926824083,0.2912417165898977,0.2913825928156171,0.29152323846676625,0.2916636540629502,0.29180384012201915,0.291943797160077,0.2920835256914886,0.292223026228889,0.2923622992831886,0.2925013453635832,0.292640164977561,0.2927787586309096,0.29291712682772414,0.2930552700704152,0.29319318885971535,0.29333088369468746,0.309364560521786,0.3265847751058075,0.3450587751682634,0.3648272837794848,0.387326341749157,0.4130867458524472,0.4401379569880956,0.4684472065450258,0.49797979191374075,0.5286996023527047,0.5605732025411733
